,year,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip,country
3444,2014,652,2,1,10,287,1,0,0,5,11,0,11,28,35,98107,0
3445,2014,533,3,1,258,2247,1,0,0,4,257,0,67,0,38,98065,0
3446,2014,524,4,2,270,1235,1,0,0,5,89,133,77,0,14,98023,0
3447,2014,660,4,2,224,624,2,0,0,3,223,0,101,0,32,98059,0
3448,2014,1033,4,1,210,3075,1,0,0,4,209,0,79,0,31,98053,0
3449,2014,1045,5,3,410,2920,1,0,2,3,290,109,60,56,10,98198,0
3450,2014,407,4,2,181,1955,1,0,0,4,70,85,77,0,18,98042,0
3451,2014,306,4,2,204,1235,2,0,0,4,204,0,77,0,18,98032,0
3452,2014,750,4,2,216,1365,1,0,0,4,105,82,76,36,20,98155,0
3453,2014,284,4,2,278,1893,1,0,0,3,140,109,65,37,35,98178,0
3454,2014,1320,4,2,317,487,1,0,0,3,207,83,12,44,35,98144,0
3455,2014,332,4,2,231,1174,2,0,0,4,230,0,84,0,18,98031,0
3456,2014,1009,5,3,405,1114,2,0,0,3,400,0,104,47,21,98038,0
3457,2014,774,3,1,126,2654,1,0,0,3,128,0,52,52,20,98155,0
3458,2014,1566,3,2,264,487,2,0,0,5,150,87,18,0,35,98109,0
3459,2014,887,3,1,111,2167,1,0,0,3,115,0,83,53,33,98074,0
3460,2014,866,3,3,418,1573,2,0,3,4,338,75,10,0,35,98116,0
3461,2014,1052,4,1,153,1122,1,0,0,3,113,31,75,0,31,98052,0
3462,2014,1019,4,2,262,2483,1,0,0,5,126,106,59,0,17,98028,0
3463,2014,1548,4,3,442,762,2,0,0,3,435,0,108,0,3,98006,0
3464,2014,774,2,1,31,380,1,0,0,3,18,12,12,38,35,98107,0
3465,2014,1387,3,2,232,2190,1,0,0,4,231,0,68,0,23,98040,0
3466,2014,523,4,2,276,806,2,0,0,3,275,0,105,0,18,98031,0
3467,2014,302,3,1,132,1048,1,0,0,3,136,0,88,44,14,98003,0
3468,2014,478,2,1,42,1403,1,0,0,4,46,0,41,42,35,98108,0
3469,2014,866,4,3,353,714,2,0,3,3,215,112,103,0,35,98144,0
3470,2014,1252,3,3,415,3025,2,0,0,3,343,69,90,53,6,98166,0
3471,2014,1387,4,2,280,645,1,0,2,4,93,140,49,29,35,98117,0
3472,2014,1372,3,1,205,2979,1,0,0,3,205,0,58,48,19,98033,0
3473,2014,1142,3,2,145,435,1,0,0,5,48,74,22,10,35,98116,0
3474,2014,838,3,1,125,2089,1,0,0,3,127,0,83,53,33,98074,0
3475,2014,196,3,1,66,2702,1,0,0,4,70,0,81,0,16,98027,0
3476,2014,1090,3,2,359,1428,2,0,0,3,319,34,104,47,38,98065,0
3477,2014,1121,3,2,260,2868,1,0,0,4,259,0,88,0,16,98027,0
3478,2014,1312,4,2,157,721,1,0,0,3,161,0,3,49,35,98122,0
3479,2014,1126,3,1,254,702,2,0,0,4,162,72,45,0,35,98117,0
3480,2014,160,3,1,55,1905,1,0,0,4,58,0,56,0,34,98188,0
3481,2014,970,3,3,251,1268,2,0,2,3,250,0,42,32,20,98155,0
3482,2014,118,2,1,19,1433,1,0,0,3,20,0,43,46,6,98166,0
3483,2014,104,3,1,83,1754,1,0,0,4,87,0,63,0,18,98030,0
3484,2014,232,3,1,141,2237,1,0,0,4,63,60,54,23,14,98003,0
3485,2014,39,3,1,90,1819,1,0,0,3,47,36,62,47,1,98001,0
3486,2014,750,3,1,211,978,1,0,0,4,81,98,49,29,35,98108,0
3487,2014,1191,3,1,369,3084,1,0,3,4,230,115,33,26,12,98022,0
3488,2014,1181,3,1,75,1823,1,0,1,3,79,0,55,53,3,98006,0
3489,2014,1237,3,2,277,2198,2,0,0,3,276,0,93,0,3,98006,0
3490,2014,750,4,2,229,1283,2,0,0,3,229,0,89,0,32,98059,0
3491,2014,866,4,3,446,2592,1,0,0,3,196,189,72,45,8,98004,0
3492,2014,136,3,1,60,1068,1,0,0,5,63,0,12,0,1,98002,0
3493,2014,139,3,1,145,2452,2,0,0,3,149,0,81,57,1,98001,0
3494,2014,284,2,1,162,2988,1,0,3,4,166,0,54,23,1,98001,0
3495,2014,1460,4,3,375,702,2,0,2,3,260,98,108,0,35,98126,0
3496,2014,866,5,3,485,702,2,0,0,5,378,115,2,0,35,98112,0
3497,2014,1372,4,2,329,2500,2,0,0,3,329,0,90,53,42,98077,0
3498,2014,553,5,2,233,2566,1,0,0,3,232,0,24,55,6,98166,0
3499,2014,866,3,3,262,810,2,0,3,3,159,80,50,49,35,98199,0
3500,2014,777,5,2,311,1668,1,0,0,3,311,0,67,55,19,98034,0
3501,2014,107,2,1,39,1297,1,0,0,4,42,0,50,27,6,98168,0
3502,2014,866,4,2,360,2497,2,0,0,3,359,0,79,58,22,98039,0
3503,2014,826,2,1,80,1010,1,0,0,5,84,0,24,10,35,98126,0
3504,2014,1400,4,2,358,2205,1,0,0,3,176,145,77,48,3,98006,0
3505,2014,173,5,2,267,1809,1,0,0,3,92,129,79,58,10,98198,0
3506,2014,132,2,1,101,588,1,0,0,4,105,0,80,0,10,98198,0
3507,2014,534,5,1,181,1056,1,0,0,4,183,0,53,27,6,98166,0
3508,2014,226,3,2,177,1421,1,0,0,3,179,0,91,0,14,98023,0
3509,2014,568,3,1,248,2395,1,0,0,4,174,58,61,45,17,98028,0
3510,2014,1187,3,2,118,463,1,0,0,5,36,67,28,17,35,98117,0
3511,2014,1502,4,3,384,1072,2,0,0,3,382,0,113,3,32,98059,0
3512,2014,705,3,1,112,3071,1,0,0,3,116,0,108,0,41,98070,0
3513,2014,456,4,3,180,341,1,0,0,3,78,78,106,0,11,98019,0
3514,2014,188,4,1,74,264,1,0,0,3,78,0,33,0,35,98133,0
3515,2014,466,3,2,160,1226,2,0,0,3,164,0,112,1,1,98092,0
3516,2014,689,3,2,264,597,2,0,0,3,263,0,112,1,32,98059,0
3517,2014,1350,4,3,338,468,2,0,0,3,235,81,114,0,16,98027,0
3518,2014,943,4,2,335,1049,2,0,0,3,335,0,111,0,32,98059,0
3519,2014,723,3,2,246,779,2,0,0,3,245,0,109,0,11,98019,0
3520,2014,623,3,3,98,21,2,0,0,3,65,28,106,0,35,98116,0
3521,2014,145,3,1,123,2188,1,0,0,3,125,0,114,0,4,98010,0
3522,2014,245,3,2,152,1088,2,0,0,3,156,0,95,0,14,98003,0
3523,2014,1189,2,1,63,365,1,0,0,3,67,0,25,46,35,98119,0
3524,2014,440,5,2,250,1436,2,0,0,3,249,0,98,50,1,98092,0
3525,2014,713,3,1,125,3049,1,0,3,5,127,0,88,0,32,98059,0
3526,2014,1224,4,2,353,2079,2,0,0,3,352,0,94,0,33,98075,0
3527,2014,1203,3,2,250,768,1,0,0,4,85,124,39,33,35,98117,0
3528,2014,30,3,1,55,1265,1,0,0,3,58,0,59,33,10,98198,0
3529,2014,130,2,1,77,2452,1,0,0,3,81,0,72,46,1,98001,0
3530,2014,809,4,2,195,1555,1,0,0,4,104,69,79,0,19,98034,0
3531,2014,695,4,2,236,1335,1,0,0,3,104,101,59,33,35,98125,0
3532,2014,781,4,2,236,2827,1,0,3,5,131,80,79,0,41,98070,0
3533,2014,1245,3,2,145,178,2,0,2,3,108,26,102,0,35,98109,0
3534,2014,866,4,3,433,1859,1,0,4,5,268,147,72,0,3,98006,0
3535,2014,250,3,1,142,2233,1,0,0,3,146,0,57,44,34,98188,0
3536,2014,801,4,2,210,2785,1,0,0,4,90,87,85,0,16,98027,0
3537,2014,1022,3,1,184,1002,1,0,0,4,49,107,39,33,35,98115,0
3538,2014,1147,4,2,301,2962,2,0,0,3,300,0,97,0,7,98014,0
3539,2014,455,4,1,257,1235,1,0,0,3,142,88,78,0,18,98032,0
3540,2014,767,2,1,91,1543,1,0,0,3,94,0,53,0,35,98177,0
3541,2014,419,4,2,275,675,2,0,0,3,274,0,105,0,21,98038,0
3542,2014,123,2,1,41,714,1,0,0,3,44,0,26,47,35,98126,0
3543,2014,253,2,1,17,661,1,0,0,3,18,0,22,52,35,98122,0
3544,2014,679,3,2,104,2901,2,0,0,4,108,0,81,0,41,98070,0
3545,2014,525,4,2,176,1377,2,0,0,3,178,0,96,0,21,98038,0
3546,2014,295,2,1,19,2129,1,0,0,5,20,0,51,0,36,98133,0
3547,2014,690,3,1,251,1671,1,0,0,4,175,60,67,0,32,98058,0
3548,2014,301,3,2,140,1402,1,0,0,3,94,32,85,0,18,98042,0
3549,2014,513,5,1,240,2385,1,0,0,4,76,124,68,0,32,98059,0
3550,2014,525,2,2,92,2063,2,0,0,3,95,0,85,0,17,98028,0
3551,2014,1312,4,2,353,2152,2,0,0,3,235,96,84,0,33,98074,0
3552,2014,173,3,1,104,979,1,0,0,3,108,0,98,50,12,98022,0
3553,2014,117,3,1,44,1809,1,0,0,4,48,0,67,0,14,98023,0
3554,2014,160,3,1,50,1812,1,0,0,5,53,0,69,0,9,98042,0
3555,2014,1270,3,2,398,2940,1,0,0,3,395,0,90,53,21,98038,0
3556,2014,725,2,1,54,297,1,0,0,5,35,20,27,0,35,98117,0
3557,2014,1185,5,2,267,1174,1,0,0,4,123,110,77,0,31,98052,0
3558,2014,1289,3,3,281,682,2,0,0,3,280,0,106,0,31,98052,0
3559,2014,866,4,4,551,2934,2,0,0,3,506,0,93,0,42,98077,0
3560,2014,142,3,1,38,1640,1,0,0,3,41,0,66,13,35,98148,0
3561,2014,1189,3,2,279,2780,2,0,0,3,278,0,88,44,42,98072,0
3562,2014,237,3,2,153,954,2,0,0,3,157,0,98,50,1,98092,0
3563,2014,866,5,2,406,2311,2,0,0,5,298,98,69,0,23,98040,0
3564,2014,525,3,1,199,2644,1,0,0,4,199,0,80,0,18,98042,0
3565,2014,1320,5,2,361,2665,1,0,1,4,237,104,50,27,20,98155,0
3566,2014,366,3,1,134,1664,1,0,0,3,138,0,56,45,17,98028,0
3567,2014,901,4,1,111,1152,1,0,0,3,115,0,6,58,35,98107,0
3568,2014,87,2,1,37,387,1,0,0,5,40,0,5,0,35,98108,0
3569,2014,407,6,4,345,548,2,0,2,4,206,112,93,0,35,98106,0
3570,2014,690,3,2,55,177,2,0,0,3,58,0,100,0,35,98117,0
3571,2014,629,4,2,330,1873,2,0,0,3,330,0,102,0,21,98038,0
3572,2014,874,3,2,225,776,2,0,0,3,224,0,100,0,38,98065,0
3573,2014,939,5,1,176,702,1,0,0,3,63,85,6,58,35,98107,0
3574,2014,998,4,3,456,2472,2,0,0,3,449,0,106,0,1,98092,0
3575,2014,486,3,1,162,2000,1,0,0,3,89,54,81,57,32,98058,0
3576,2014,1019,4,2,294,1040,2,0,0,3,293,0,103,0,32,98059,0
3577,2014,1538,4,4,477,2354,2,0,3,3,367,116,103,0,16,98029,0
3578,2014,1252,2,1,141,512,1,0,0,5,130,8,16,0,35,98105,0
3579,2014,1524,3,2,146,661,1,0,3,3,150,0,3,49,35,98119,0
3580,2014,649,3,2,275,2003,2,0,0,3,274,0,89,0,18,98031,0
3581,2014,845,2,1,123,391,1,0,0,3,125,0,2,0,35,98103,0
3582,2014,679,3,1,294,2566,2,0,3,4,293,0,50,27,6,98166,0
3583,2014,953,4,1,314,2912,1,0,0,3,155,124,78,0,42,98077,0
3584,2014,950,2,0,31,2861,1,1,4,4,34,0,37,0,41,98070,0
3585,2014,823,4,2,329,1666,2,0,0,4,329,0,91,0,32,98058,0
3586,2014,639,5,1,70,1078,1,0,0,4,29,38,44,0,35,98125,0
3587,2014,1263,3,1,74,966,1,0,0,3,55,16,52,52,35,98112,0
3588,2014,92,2,1,51,1456,1,0,0,3,54,0,40,40,35,98168,0
3589,2014,316,2,1,38,1478,1,0,0,4,41,0,48,0,36,98155,0
3590,2014,349,1,1,17,289,1,0,0,4,18,0,7,0,35,98106,0
3591,2014,1091,4,1,253,2832,1,0,0,4,177,59,81,0,31,98053,0
3592,2014,173,3,1,182,1625,1,0,0,3,184,0,60,56,32,98055,0
3593,2014,810,4,2,338,902,2,0,0,3,338,0,112,1,21,98038,0
3594,2014,169,4,1,101,2539,1,0,0,3,105,0,55,57,18,98032,0
3595,2014,906,2,1,74,208,3,0,0,3,78,0,108,0,35,98103,0
3596,2014,1252,3,2,257,528,2,0,0,3,256,0,103,0,31,98052,0
3597,2014,1069,3,3,238,349,2,0,0,3,159,63,105,0,35,98116,0
3598,2014,690,3,2,278,2967,1,0,0,3,277,0,109,0,37,98288,0
3599,2014,1284,3,2,120,90,2,0,0,3,56,48,111,0,35,98112,0
3600,2014,717,3,2,255,1767,2,0,2,3,254,0,105,0,14,98001,0
3601,2014,1508,4,2,402,1598,2,0,0,3,399,0,114,0,19,98033,0
3602,2014,796,4,3,270,1918,2,0,0,3,269,0,113,3,6,98148,0
3603,2014,853,4,2,304,819,2,0,0,3,304,0,114,0,27,98045,0
3604,2014,204,3,3,146,581,1,0,0,3,150,0,114,0,12,98022,0
3605,2014,173,1,1,70,164,2,0,0,3,60,8,107,0,35,98126,0
3606,2014,329,4,2,95,28,3,0,0,3,99,0,108,0,16,98029,0
3607,2014,158,2,1,63,219,2,0,0,3,67,0,114,0,35,98108,0
3608,2014,926,1,1,62,0,3,0,0,3,65,0,114,0,35,98112,0
3609,2014,866,3,4,310,1174,2,0,0,4,259,37,30,0,35,98112,0
3610,2014,169,3,1,53,1468,1,0,0,3,56,0,83,53,11,98019,0
3611,2014,160,2,1,178,385,2,0,0,3,180,0,80,0,21,98038,0
3612,2014,366,4,1,98,1572,1,0,0,3,103,0,49,42,36,98155,0
3613,2014,825,3,1,123,702,1,0,0,4,70,37,27,0,35,98117,0
3614,2014,479,3,1,74,1700,1,0,0,5,78,0,69,0,25,98056,0
3615,2014,1162,2,1,54,293,1,0,0,3,38,16,4,0,35,98122,0
3616,2014,1062,5,2,287,2498,1,0,0,4,143,114,20,0,35,98125,0
3617,2014,1244,4,2,220,2144,1,0,0,4,114,81,72,0,3,98006,0
3618,2014,1085,4,2,346,2866,2,0,0,3,346,0,94,0,27,98045,0
3619,2014,836,3,2,150,1703,1,0,0,3,74,59,98,50,35,98126,0
3620,2014,404,3,1,150,2521,1,0,0,3,78,54,78,0,21,98038,0
3621,2014,639,3,3,97,110,2,0,0,3,84,10,107,0,35,98144,0
3622,2014,496,3,2,138,2422,1,0,0,4,142,0,86,0,7,98014,0
3623,2014,432,5,2,212,961,1,0,0,3,92,88,91,0,35,98118,0
3624,2014,265,3,1,165,1319,1,0,0,5,168,0,57,0,32,98056,0
3625,2014,652,4,2,324,2449,1,0,0,4,210,88,74,0,18,98042,0
3626,2014,1406,3,2,211,2937,2,0,0,4,210,0,64,0,3,98005,0
3627,2014,1348,4,2,389,1142,2,0,0,3,387,0,105,0,31,98053,0
3628,2014,215,3,2,111,1732,1,0,0,3,115,0,65,37,10,98198,0
3629,2014,866,4,2,211,383,2,0,0,3,210,0,5,54,35,98112,0
3630,2014,1476,2,2,162,256,2,0,0,5,166,0,74,0,3,98004,0
3631,2014,366,2,1,43,1477,1,0,0,3,47,0,47,56,36,98155,0
3632,2014,703,2,1,124,700,1,0,0,3,126,0,106,0,31,98053,0
3633,2014,679,1,1,50,856,1,0,0,3,53,0,11,6,35,98136,0
3634,2014,866,3,3,421,703,2,0,0,3,309,107,89,0,35,98122,0
3635,2014,803,3,1,401,1615,2,0,0,4,249,129,48,0,19,98033,0
3636,2014,608,3,1,89,1138,1,0,0,3,92,0,68,41,19,98034,0
3637,2014,1197,4,2,267,504,1,0,0,4,127,107,40,45,35,98117,0
3638,2014,879,3,2,207,2047,1,0,0,3,115,70,58,48,35,98115,0
3639,2014,866,3,1,222,2399,1,0,1,3,221,0,48,47,3,98004,0
3640,2014,1019,3,2,204,2420,1,0,0,3,204,0,55,57,20,98155,0
3641,2014,568,3,1,91,1231,1,0,0,3,94,0,82,0,36,98155,0
3642,2014,259,4,2,97,2958,1,0,0,3,47,41,60,56,1,98001,0
3643,2014,7,2,1,40,1310,1,0,0,2,43,0,42,0,6,98166,0
3644,2014,333,3,2,158,1599,1,0,0,5,162,0,37,0,6,98148,0
3645,2014,258,3,1,107,1456,2,0,0,3,111,0,85,0,21,98038,0
3646,2014,640,4,2,275,1373,2,0,0,3,274,0,92,0,21,98038,0
3647,2014,199,3,2,89,2375,1,0,0,3,36,47,96,0,18,98030,0
3648,2014,964,3,1,132,979,1,0,0,3,76,41,25,46,35,98199,0
3649,2014,769,4,2,325,914,2,0,0,3,324,0,105,0,21,98038,0
3650,2014,874,4,3,240,401,2,0,0,3,181,42,103,0,35,98108,0
3651,2014,764,4,2,204,2849,1,0,0,3,120,65,77,48,20,98155,0
3652,2014,496,2,1,44,856,1,0,0,4,48,0,32,11,35,98126,0
3653,2014,441,3,2,238,1174,2,0,0,3,237,0,90,53,18,98031,0
3654,2014,738,4,2,235,2102,2,0,0,4,234,0,88,0,32,98058,0
3655,2014,998,3,2,153,1812,1,0,0,4,81,54,67,0,31,98052,0
3656,2014,754,2,1,73,387,1,0,0,3,50,20,19,45,35,98115,0
3657,2014,667,2,1,34,856,1,0,0,4,37,0,47,32,35,98116,0
3658,2014,194,2,1,56,217,2,0,0,3,59,0,90,53,17,98028,0
3659,2014,535,4,2,214,1982,2,0,0,3,213,0,93,0,1,98001,0
3660,2014,1326,4,2,365,3033,2,0,0,3,364,0,84,0,42,98077,0
3661,2014,866,5,4,509,1436,2,0,2,4,407,121,14,5,35,98144,0
3662,2014,671,5,3,310,1042,1,0,0,3,238,54,6,58,35,98118,0
3663,2014,845,4,3,257,1840,2,0,0,3,178,60,81,57,17,98028,0
3664,2014,1443,4,1,165,371,1,0,0,4,168,0,29,0,35,98103,0
3665,2014,382,3,1,50,1642,1,0,0,4,53,0,54,23,35,98118,0
3666,2014,1447,4,2,357,576,1,0,0,4,238,98,31,0,35,98105,0
3667,2014,866,5,3,515,2686,2,0,3,3,377,163,108,0,23,98040,0
3668,2014,57,2,1,74,2669,2,0,0,2,78,0,76,0,31,98053,0
3669,2014,878,3,2,117,561,2,0,0,3,120,0,85,0,16,98029,0
3670,2014,922,3,2,278,592,2,0,0,3,277,0,103,0,17,98028,0
3671,2014,998,4,1,299,3020,1,0,0,2,125,133,58,0,32,98055,0
3672,2014,237,2,1,91,1912,1,0,0,3,44,39,19,45,35,98108,0
3673,2014,1138,3,2,372,492,2,0,0,3,272,85,105,0,19,98034,0
3674,2014,1420,3,2,283,283,2,0,0,3,172,87,20,23,35,98119,0
3675,2014,265,2,2,173,2066,1,0,0,3,87,65,52,52,35,98178,0
3676,2014,510,3,1,43,1651,1,0,0,4,47,0,58,19,36,98155,0
3677,2014,1503,4,1,193,979,1,0,2,5,142,41,37,0,35,98199,0
3678,2014,173,2,1,37,2720,1,0,0,1,40,0,28,0,38,98065,0
3679,2014,455,4,2,242,2166,2,0,0,3,241,0,97,0,18,98042,0
3680,2014,901,4,3,413,2425,3,0,0,3,408,0,79,58,32,98059,0
3681,2014,1038,3,2,176,2725,1,0,0,3,120,44,49,57,3,98006,0
3682,2014,866,4,2,289,2219,1,1,4,3,138,118,56,45,26,98166,0
3683,2014,987,3,2,115,199,2,0,0,3,76,29,107,0,35,98117,0
3684,2014,743,3,2,352,1388,1,0,0,3,169,146,106,0,32,98056,0
3685,2014,953,4,2,186,2427,2,0,0,3,188,0,81,57,33,98074,0
3686,2014,718,2,2,60,25,3,0,0,3,63,0,108,0,35,98109,0
3687,2014,475,4,2,225,899,2,0,0,4,224,0,102,0,9,98042,0
3688,2014,1552,4,2,370,1710,2,0,0,4,368,0,95,0,19,98033,0
3689,2014,734,4,2,175,456,1,0,0,3,48,100,4,0,35,98144,0
3690,2014,1335,5,3,315,851,1,0,0,3,184,101,64,44,35,98103,0
3691,2014,882,4,1,211,1869,1,0,0,3,145,52,67,55,36,98177,0
3692,2014,603,4,2,292,1127,2,0,0,3,291,0,101,0,40,98168,0
3693,2014,1485,4,2,408,1327,2,0,0,3,403,0,107,0,16,98029,0
3694,2014,790,3,2,77,128,2,0,0,3,53,21,108,0,35,98117,0
3695,2014,866,5,3,477,2113,2,0,0,3,466,0,107,0,23,98040,0
3696,2014,1449,4,2,395,761,3,0,0,3,392,0,114,0,31,98052,0
3697,2014,1494,4,3,392,1600,2,0,0,3,389,0,107,0,19,98033,0
3698,2014,496,4,2,233,702,2,0,0,3,232,0,106,0,21,98038,0
3699,2014,866,4,3,473,1409,2,0,0,3,463,0,113,3,3,98004,0
3700,2014,1372,3,3,425,3058,2,0,0,3,389,31,93,0,42,98077,0
3701,2014,404,3,2,200,2313,1,0,0,3,200,0,93,0,14,98003,0
3702,2014,953,3,2,407,2851,2,0,2,4,360,41,89,0,12,98022,0
3703,2014,1162,4,2,372,2906,2,0,0,3,371,0,104,47,4,98010,0
3704,2014,509,3,2,84,419,1,0,0,3,88,0,63,52,35,98122,0
3705,2014,866,4,3,378,459,2,0,0,3,304,66,108,0,35,98112,0
3706,2014,52,3,1,74,1581,1,0,0,3,78,0,59,33,12,98022,0
3707,2014,1052,3,2,222,2081,2,0,2,3,221,0,78,0,3,98008,0
3708,2014,455,3,2,147,2117,1,0,0,3,61,65,59,33,35,98146,0
3709,2014,1443,5,3,427,1513,2,0,0,3,422,0,101,0,33,98074,0
3710,2014,901,2,1,42,589,1,0,2,3,35,8,26,47,35,98103,0
3711,2014,762,4,2,233,2873,2,0,0,3,232,0,94,0,18,98042,0
3712,2014,291,4,2,185,1043,2,0,0,3,187,0,87,44,18,98030,0
3713,2014,138,3,1,139,1748,1,0,0,4,143,0,67,0,9,98042,0
3714,2014,1233,4,2,278,1174,2,0,0,3,277,0,62,46,35,98115,0
3715,2014,797,2,1,81,452,1,0,0,3,35,41,29,0,35,98117,0
3716,2014,1491,4,1,212,721,1,0,0,3,211,0,14,37,35,98119,0
3717,2014,446,4,1,273,1676,1,0,0,5,92,133,78,0,18,98031,0
3718,2014,380,3,1,67,902,1,0,0,3,72,0,27,55,27,98045,0
3719,2014,601,3,1,53,1681,1,0,0,4,56,0,67,0,16,98027,0
3720,2014,1568,4,2,371,2002,2,0,0,3,370,0,96,0,19,98033,0
3721,2014,866,6,2,281,1773,2,0,0,5,267,10,0,0,35,98103,0
3722,2014,841,3,2,141,467,2,0,0,3,145,0,94,0,16,98029,0
3723,2014,253,2,1,24,1389,1,0,0,4,25,0,48,0,36,98155,0
3724,2014,1420,4,3,473,3013,1,0,0,3,221,196,106,0,16,98027,0
3725,2014,1112,4,1,150,877,1,0,0,3,154,0,57,44,35,98199,0
3726,2014,977,3,1,200,1807,1,0,0,3,108,70,84,0,33,98074,0
3727,2014,366,3,2,145,734,2,0,0,3,149,0,101,0,11,98019,0
3728,2014,910,3,1,189,1811,1,0,0,3,77,85,77,48,31,98052,0
3729,2014,866,5,5,554,2879,1,0,2,4,461,203,78,44,8,98004,0
3730,2014,191,3,2,161,1128,1,0,0,3,165,0,86,0,1,98001,0
3731,2014,859,3,2,257,2910,2,0,0,3,206,36,91,0,31,98053,0
3732,2014,1237,3,2,280,2927,2,0,0,3,279,0,98,50,42,98077,0
3733,2014,994,4,2,257,2082,2,0,0,3,256,0,94,0,25,98056,0
3734,2014,496,2,1,58,1354,1,0,0,3,61,0,55,49,35,98136,0
3735,2014,304,3,1,60,2041,1,0,0,4,63,0,62,0,32,98056,0
3736,2014,774,3,1,104,2346,1,0,0,3,108,0,63,52,17,98028,0
3737,2014,922,3,2,193,1174,2,0,0,3,194,0,94,0,17,98028,0
3738,2014,1522,3,1,141,2277,1,0,0,5,125,12,20,0,3,98004,0
3739,2014,1294,5,2,364,713,2,0,0,3,363,0,104,47,33,98075,0
3740,2014,1090,2,2,268,2409,2,0,0,3,267,0,90,53,5,98011,0
3741,2014,568,2,1,33,922,1,0,0,3,36,0,52,52,35,98116,0
3742,2014,1275,4,2,312,2278,1,0,0,4,166,115,77,0,3,98005,0
3743,2014,913,3,1,157,1135,2,0,0,3,161,0,34,22,4,98010,0
3744,2014,713,3,1,89,2570,1,0,0,3,92,0,64,44,31,98052,0
3745,2014,1548,3,2,432,1185,2,0,1,3,360,68,67,54,35,98118,0
3746,2014,475,3,2,115,27,3,0,0,3,118,0,106,0,35,98133,0
3747,2014,1026,4,1,107,385,1,0,0,5,111,0,11,28,35,98107,0
3748,2014,866,4,2,419,2072,2,0,2,5,340,75,24,10,35,98144,0
3749,2014,199,3,2,73,510,1,0,0,5,77,0,7,0,35,98118,0
3750,2014,1072,3,2,107,1009,1,0,0,4,41,54,47,32,35,98115,0
3751,2014,1237,3,2,267,512,1,0,0,5,151,87,22,10,35,98103,0
3752,2014,654,2,1,27,273,1,0,0,5,29,0,46,0,35,98107,0
3753,2014,734,3,2,270,2323,2,0,0,3,269,0,93,0,11,98019,0
3754,2014,1181,3,2,275,2713,1,0,0,3,187,65,83,53,31,98052,0
3755,2014,366,3,2,207,1822,1,0,0,3,96,80,87,44,14,98023,0
3756,2014,1090,5,2,328,1357,1,0,0,3,136,148,60,56,35,98125,0
3757,2014,112,3,1,70,1503,1,0,0,3,75,0,81,57,9,98042,0
3758,2014,531,3,3,205,726,2,0,0,3,205,0,104,47,21,98038,0
3759,2014,1555,5,3,372,487,2,0,0,4,267,89,97,0,35,98105,0
3760,2014,461,2,2,54,46,2,0,0,3,46,8,107,0,35,98122,0
3761,2014,65,2,1,37,2335,1,0,0,3,40,0,79,58,28,98047,0
3762,2014,922,2,1,54,702,1,0,0,5,57,0,7,0,35,98107,0
3763,2014,627,5,2,415,2756,1,0,0,3,226,156,58,48,10,98198,0
3764,2014,859,4,1,110,516,2,0,0,3,114,0,0,49,35,98122,0
3765,2014,133,3,1,104,1797,1,0,0,4,108,0,84,0,14,98003,0
3766,2014,904,3,2,135,2899,2,0,0,4,140,0,83,0,42,98072,0
3767,2014,1392,3,2,317,1859,2,0,0,3,316,0,89,0,3,98006,0
3768,2014,866,3,3,347,800,2,0,3,4,226,98,13,0,35,98109,0
3769,2014,8,2,1,29,560,1,0,0,3,32,0,37,43,35,98106,0
3770,2014,1472,5,5,520,2259,2,0,2,3,497,0,101,0,38,98065,0
3771,2014,977,4,2,219,1946,1,0,0,4,76,109,68,0,31,98052,0
3772,2014,1090,2,1,38,250,1,0,0,3,41,0,0,49,35,98112,0
3773,2014,664,4,1,132,1565,1,0,2,4,136,0,28,0,35,98178,0
3774,2014,1121,4,3,212,985,1,0,0,5,115,74,48,29,35,98116,0
3775,2014,1543,4,2,491,2467,2,0,2,3,478,0,90,53,33,98074,0
3776,2014,651,3,2,80,2101,1,0,0,3,52,24,84,0,33,98074,0
3777,2014,1270,3,1,173,902,2,0,2,4,175,0,59,0,35,98144,0
3778,2014,296,1,0,0,223,1,0,0,5,0,0,23,0,35,98117,0
3779,2014,901,5,3,346,2202,2,0,0,3,218,104,75,0,16,98027,0
3780,2014,581,3,1,270,2789,1,0,0,4,168,78,77,0,18,98042,0
3781,2014,866,4,4,441,1868,2,0,2,4,375,63,28,0,35,98119,0
3782,2014,253,3,2,179,1845,1,0,0,4,92,67,61,45,18,98031,0
3783,2014,866,4,2,327,2269,1,0,1,4,211,89,18,30,3,98004,0
3784,2014,727,4,2,236,928,2,0,0,3,235,0,101,0,32,98056,0
3785,2014,420,4,2,170,1813,2,0,0,3,172,0,103,0,21,98038,0
3786,2014,731,4,1,128,717,1,0,0,4,76,38,63,0,35,98118,0
3787,2014,1470,4,3,450,2035,2,0,0,3,443,0,105,0,31,98053,0
3788,2014,850,3,2,151,2620,2,0,0,3,155,0,89,0,33,98074,0
3789,2014,1255,3,2,247,514,2,0,0,3,246,0,102,0,31,98052,0
3790,2014,907,4,2,222,1868,1,0,0,4,65,119,62,0,3,98006,0
3791,2014,866,3,2,392,2525,1,1,3,3,173,172,30,37,23,98040,0
